observation_id,deployment_id,sequence_id,media_id,timestamp,observation_type,scientific_name,vernacular_name,count,age,sex,individual_id,classification_method,classified_by,classification_date,classification_confidence,comments
3bd3b6f0-2aa4-4a90-aee8-5c4c3f8681ca,e6f6eea4-861a-45a3-8693-e7c12a06bb37,1365260d-c5e2-4beb-a38f-659a2074e446,,2018-06-09T02:14:43+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:13:20+0200,,
699e351d-d12d-45fc-b071-e15e93135cd2,e6f6eea4-861a-45a3-8693-e7c12a06bb37,7278fdba-18c8-453a-ae21-87867bede3cc,,2018-06-09T02:34:38+0200,animal,Vulpes vulpes,Red Fox,2,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:13:43+0200,,
f490a4af-dc91-415f-b91e-1207af00b011,e6f6eea4-861a-45a3-8693-e7c12a06bb37,42dfb0cd-b186-4d65-8d02-e946c09ae5b3,,2018-06-09T04:20:11+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:14:17+0200,,
b4df7024-9585-475e-beec-265029e52edb,e6f6eea4-861a-45a3-8693-e7c12a06bb37,4522dc43-0b96-45d1-97e5-45b00969665c,,2018-06-09T06:02:10+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:14:36+0200,,
ac7349d5-1fa3-4002-8006-20794a41d758,e6f6eea4-861a-45a3-8693-e7c12a06bb37,7e2fb57c-df0d-4e92-a6b8-a357b9ae944e,,2018-06-09T06:05:46+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:15:21+0200,,
452c8cc8-be75-4d3c-9053-9cc2e391736f:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,452c8cc8-be75-4d3c-9053-9cc2e391736f,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
69f2c99f-aea1-4c14-9368-d0f336e6eb60,e6f6eea4-861a-45a3-8693-e7c12a06bb37,faf4c546-d793-45e7-b91e-d3beabf31bc3,,2018-06-09T17:42:29+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:15:38+0200,,
807e27ac-eac9-41d5-ba11-9c43c1db2081:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,807e27ac-eac9-41d5-ba11-9c43c1db2081,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
b729c1e9-a483-4746-b04d-b8a22635299e,e6f6eea4-861a-45a3-8693-e7c12a06bb37,123e95f2-4ded-40b8-a029-82c50c1f6afc,,2018-06-10T03:44:32+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:15:54+0200,,
e318bbd3-4f43-4c49-bd05-eb67f5316ac4:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,e318bbd3-4f43-4c49-bd05-eb67f5316ac4,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
34c4efe4-1944-4a68-8efc-903f16cef14e,e6f6eea4-861a-45a3-8693-e7c12a06bb37,1b7ac0b6-0ac6-4966-8be5-578ef954d0f8,,2018-06-10T21:34:27+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:16:20+0200,,
ea4854c0-f271-4ab0-8e4e-dd0ed4cf8c53:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,ea4854c0-f271-4ab0-8e4e-dd0ed4cf8c53,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
bd4c4d52-19d1-4809-a9e5-0885d71bbf26:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,bd4c4d52-19d1-4809-a9e5-0885d71bbf26,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
1094324e-e390-4bc8-b954-de5da7c34579:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,1094324e-e390-4bc8-b954-de5da7c34579,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
0dd460e7-f4f3-4e90-9ec6-4a9eefd3555b,e6f6eea4-861a-45a3-8693-e7c12a06bb37,cd262e87-f434-460c-acc8-35970ecbc514,,2018-06-12T01:08:56+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:16:39+0200,,
5bd4b2a2-35d5-49dd-8fa3-bcd24a0ce679:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,5bd4b2a2-35d5-49dd-8fa3-bcd24a0ce679,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
9990176f-5eae-4e16-82a7-41a571ac1b72,e6f6eea4-861a-45a3-8693-e7c12a06bb37,40d4270b-916c-4127-b8a0-601f4e08e766,,2018-06-12T22:14:53+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:17:02+0200,,
3fb1dd79-9aaa-41a3-8cca-b167f69e9f9c,e6f6eea4-861a-45a3-8693-e7c12a06bb37,ee7eb139-c879-43e8-a3be-715608799d37,,2018-06-12T22:52:42+0200,animal,Vulpes vulpes,Red Fox,3,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:17:39+0200,,
ee3977d0-cc5d-4269-935d-ffa482367994,e6f6eea4-861a-45a3-8693-e7c12a06bb37,98ca141a-9f4c-4ca7-8f7d-448168ab2af2,,2018-06-12T22:57:35+0200,animal,Vulpes vulpes,Red Fox,3,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:18:53+0200,,
c5254270-23f9-4554-906c-bac1d5a14d28,e6f6eea4-861a-45a3-8693-e7c12a06bb37,ffea1258-986e-4c74-8f52-f6146727dd3a,,2018-06-12T23:03:45+0200,animal,Vulpes vulpes,Red Fox,2,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:19:14+0200,,
886d6b48-cec7-4dac-b88f-64f879e7a9aa,e6f6eea4-861a-45a3-8693-e7c12a06bb37,3df018ff-e2d0-4c13-b308-829560eff54c,,2018-06-12T23:07:48+0200,animal,Vulpes vulpes,Red Fox,3,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:21:19+0200,,
30f03305-c998-4f63-9b30-eedfee720c52,e6f6eea4-861a-45a3-8693-e7c12a06bb37,98f50d83-325d-4dc4-aa5e-b02b8fce10fc,,2018-06-12T23:18:20+0200,animal,Vulpes vulpes,Red Fox,3,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:22:23+0200,,
4f180841-d653-4d59-afd1-793518335208,e6f6eea4-861a-45a3-8693-e7c12a06bb37,4534ac68-90fb-49ea-a723-0dcd6646e92c,,2018-06-12T23:30:12+0200,animal,Vulpes vulpes,Red Fox,3,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:22:47+0200,,
403402b1-7577-4a30-a9da-9e804440f6e2:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,403402b1-7577-4a30-a9da-9e804440f6e2,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
49d8cfc6-9c03-4408-aba4-c33927028cb6,e6f6eea4-861a-45a3-8693-e7c12a06bb37,6cfaf73e-5539-4280-8598-77c7821d24bc,,2018-06-13T00:58:45+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:23:06+0200,,
395441ea-93ca-4ce7-b98a-1c4f2b79b2b7,e6f6eea4-861a-45a3-8693-e7c12a06bb37,24e00747-6261-4bc7-b93c-bf526972f832,,2018-06-13T03:24:15+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:23:23+0200,,
2e17bde4-e9d3-4378-a47f-bdd8fc7bb1d7,e6f6eea4-861a-45a3-8693-e7c12a06bb37,e6110f09-50af-4295-8e4a-721cc80f179c,,2018-06-13T03:54:10+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:23:39+0200,,
f0f3ec64-401b-4faa-b6b0-a3d188512892:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,f0f3ec64-401b-4faa-b6b0-a3d188512892,,2018-06-13T12:00:00+0200,time lapse,,,,,,,human,,,,
3f7b407b-363b-4027-954d-b2703e8a18e1:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,3f7b407b-363b-4027-954d-b2703e8a18e1,,2018-06-14T00:00:00+0200,time lapse,,,,,,,human,,,,
28d3f942-df80-4c1d-9473-2f489d8e6c01,e6f6eea4-861a-45a3-8693-e7c12a06bb37,6ebc311a-c305-4724-b63c-17547ba75a5e,,2018-06-14T03:22:54+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,bf315175-2b1d-40d7-9aee-9e50ce63085e,2018-08-18T19:23:54+0200,,
fda2ecd6-08bd-4d15-bbc8-983c3846a94c,e6f6eea4-861a-45a3-8693-e7c12a06bb37,6c9b2fd0-2e79-4b03-9ae0-81cd5849185b,,2018-06-14T04:02:20+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:51:58+0100,,
3fa67263-0696-4e27-8378-39ed3be42c4e,e6f6eea4-861a-45a3-8693-e7c12a06bb37,de5ed9e8-3e8c-4cf4-9160-c628f6b60026,,2018-06-14T04:05:31+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:52:21+0100,,
cdaa35cd-47e4-41d3-9c9d-4a6b8ae53eb9:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,cdaa35cd-47e4-41d3-9c9d-4a6b8ae53eb9,,2018-06-14T12:00:00+0200,time lapse,,,,,,,human,,,,
65449efa-3af0-4d22-aaec-4ff9161cf58d:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,65449efa-3af0-4d22-aaec-4ff9161cf58d,,2018-06-15T00:00:00+0200,time lapse,,,,,,,human,,,,
bbe9a46d-db3a-42d3-b5d0-3d926c21c165,e6f6eea4-861a-45a3-8693-e7c12a06bb37,daf02157-0598-4eb5-9e4d-6074a2ade037,,2018-06-15T02:56:17+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:52:43+0100,,
7e3b2002-4b7e-4cfc-a2a9-d4b17ecacb50,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b804a143-c1b5-45a6-a72c-bed9bbdf6a5c,,2018-06-15T03:48:09+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:53:07+0100,,
97c41cfb-2eea-4f73-9f50-43c000af0c77:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,97c41cfb-2eea-4f73-9f50-43c000af0c77,,2018-06-15T12:00:00+0200,time lapse,,,,,,,human,,,,
e3ff56e2-224c-424f-96d9-bc3d93145ad4,e6f6eea4-861a-45a3-8693-e7c12a06bb37,c3881357-b0f5-4ddc-8ec7-487109eec9fc,,2018-06-15T20:46:27+0200,animal,Vulpes vulpes,Red Fox,1,juvenile,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:53:30+0100,,
7b068f72-bb55-42dc-b80e-cb413c8f6a1d:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,7b068f72-bb55-42dc-b80e-cb413c8f6a1d,,2018-06-16T00:00:00+0200,time lapse,,,,,,,human,,,,
068d6630-1018-4db9-99b5-b133636318f8,e6f6eea4-861a-45a3-8693-e7c12a06bb37,cc380f31-3aab-4bad-8258-b294bcbbb3eb,,2018-06-16T02:17:16+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T09:54:20+0100,,
4f2a53f5-34bd-4daf-af7a-20a175fafea5:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,4f2a53f5-34bd-4daf-af7a-20a175fafea5,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
40c8edbd-e10f-47f1-bc22-bb2abbeb492e:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,40c8edbd-e10f-47f1-bc22-bb2abbeb492e,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
df034ccb-cb76-45f4-b4e4-e2abd60a9461:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,df034ccb-cb76-45f4-b4e4-e2abd60a9461,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
0741f9ed-74ce-436a-95f6-21d9b6efb161:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,0741f9ed-74ce-436a-95f6-21d9b6efb161,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
bef7a4d1-f8a0-4ca2-afdb-9c66e20ee437:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,bef7a4d1-f8a0-4ca2-afdb-9c66e20ee437,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
faf92812-03e1-4914-a622-5254aa216a93:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,faf92812-03e1-4914-a622-5254aa216a93,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
b52c7879-6466-44ff-878b-32c35ed5fba5:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b52c7879-6466-44ff-878b-32c35ed5fba5,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
b3fd097f-eb16-4de3-9069-2edc082955f2:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b3fd097f-eb16-4de3-9069-2edc082955f2,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
fbb5720e-dfc3-4747-bc52-2ac5e6016f4f:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,fbb5720e-dfc3-4747-bc52-2ac5e6016f4f,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
dcce1ac5-a70b-4abd-af24-1378b2b4838d:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,dcce1ac5-a70b-4abd-af24-1378b2b4838d,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
7cb06982-88b9-476c-a82a-bf9049e9ee4c:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,7cb06982-88b9-476c-a82a-bf9049e9ee4c,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
d844cfa7-46ee-41fd-9df7-ffc21234a419:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,d844cfa7-46ee-41fd-9df7-ffc21234a419,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
0b71cde5-3011-429c-a06f-15051ad5e334:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,0b71cde5-3011-429c-a06f-15051ad5e334,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
886bbbe1-1cd0-4505-bae8-2698d0fc01e3,e6f6eea4-861a-45a3-8693-e7c12a06bb37,e26381d4-5c5a-4eef-8e93-00a86908ce23,,2018-06-22T16:25:33+0200,animal,Vulpes vulpes,Red Fox,1,adult,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:07:26+0100,,
8a95f568-895a-4f94-8e7f-23d920a81bff:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,8a95f568-895a-4f94-8e7f-23d920a81bff,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
daed5789-a2cd-4b84-9a17-40eabe963621:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,daed5789-a2cd-4b84-9a17-40eabe963621,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
c5048b87-d667-4229-8e75-65e5eec074e8,e6f6eea4-861a-45a3-8693-e7c12a06bb37,839bbaa5-8062-4566-ae14-5bd26c5922bc,,2018-06-23T23:35:18+0200,animal,Vulpes vulpes,Red Fox,1,adult,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:07:54+0100,,
37b04026-806a-427a-9e57-621281685b88:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,37b04026-806a-427a-9e57-621281685b88,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
1711e5b3-4267-4ce1-a9ce-c9e31b60467e,e6f6eea4-861a-45a3-8693-e7c12a06bb37,1954aaf5-e3b0-4b6e-a133-c2df873c3ab7,,2018-06-24T02:40:16+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:08:27+0100,,
036ea9a0-7c09-428e-a84d-1ed0c85f2067:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,036ea9a0-7c09-428e-a84d-1ed0c85f2067,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
f2d77d4d-970e-48a4-b0c5-334873bd0d50,e6f6eea4-861a-45a3-8693-e7c12a06bb37,80174187-d1af-4c9b-81bf-540a9619c7bd,,2018-06-24T21:58:00+0200,animal,Sus scrofa,wild boar,1,adult,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:10:58+0100,,
928be81e-4c3d-464f-8e07-1657ce4b403e,e6f6eea4-861a-45a3-8693-e7c12a06bb37,80174187-d1af-4c9b-81bf-540a9619c7bd,,2018-06-24T21:58:00+0200,animal,Sus scrofa,wild boar,3,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:10:29+0100,,
fef47d2c-0b38-494c-a2e7-62d685258f04,e6f6eea4-861a-45a3-8693-e7c12a06bb37,80174187-d1af-4c9b-81bf-540a9619c7bd,,2018-06-24T21:58:00+0200,animal,Sus scrofa,wild boar,1,adult,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:09:52+0100,,
205148e4-3f0a-452a-ae7b-0a6af8609820,e6f6eea4-861a-45a3-8693-e7c12a06bb37,93c89784-acbd-46d3-95bc-0339aef7bc68,,2018-06-24T23:53:58+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:12:06+0100,,
2eb778da-2399-490f-af6f-e9bdc85ed5c1:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,2eb778da-2399-490f-af6f-e9bdc85ed5c1,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
11657bbc-24e8-4939-b66b-eb04adeae99b:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,11657bbc-24e8-4939-b66b-eb04adeae99b,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
b145dfb5-bbe6-41cc-8dcc-adb66020c17a:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b145dfb5-bbe6-41cc-8dcc-adb66020c17a,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
778c2d17-b991-462d-857c-f2b25d1ff940:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,778c2d17-b991-462d-857c-f2b25d1ff940,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
58d53621-5930-428b-af47-3e7ed6a2d7ea,e6f6eea4-861a-45a3-8693-e7c12a06bb37,577f4b4e-6adf-4d9c-9322-7f741a51e62a,,2018-06-26T23:57:01+0200,animal,Vulpes vulpes,Red Fox,1,undefined,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:12:43+0100,,
c19b9ca3-3eaa-418c-b501-ebcc5d4a5725:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,c19b9ca3-3eaa-418c-b501-ebcc5d4a5725,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
30499e6f-7551-459a-a5dc-ecf290d6055d,e6f6eea4-861a-45a3-8693-e7c12a06bb37,a23dc652-0c12-4361-a257-556a053266f4,,2018-06-27T02:43:48+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:13:05+0100,,
5985311e-b5c7-4240-bfeb-8b4b2dec4d5d:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,5985311e-b5c7-4240-bfeb-8b4b2dec4d5d,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
5ce5254e-2abc-4a51-8da6-35c2fad4e8cd:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,5ce5254e-2abc-4a51-8da6-35c2fad4e8cd,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
c6b6c4fa-9339-4338-9956-625f408adde2,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b76c9b13-2c24-41d5-9c80-f1440a604ff9,,2018-06-28T08:04:10+0200,animal,Capreolus capreolus,western roe deer,1,juvenile,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:15:18+0100,,
fd318e0a-94bb-4344-aabf-af24f1ff9c03,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b76c9b13-2c24-41d5-9c80-f1440a604ff9,,2018-06-28T08:04:10+0200,animal,Capreolus capreolus,western roe deer,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:17:02+0100,,
369cfd25-c7d6-4ec4-beb8-1a80a1c31f45,e6f6eea4-861a-45a3-8693-e7c12a06bb37,b76c9b13-2c24-41d5-9c80-f1440a604ff9,,2018-06-28T08:04:10+0200,animal,Capreolus capreolus,western roe deer,1,adult,female,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-11-15T10:16:46+0100,,
ba0bb155-b524-44fc-ba16-b99340c83f46:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,ba0bb155-b524-44fc-ba16-b99340c83f46,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
9c0d8a57-3fb8-404a-92a6-e17b61c8d778:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,9c0d8a57-3fb8-404a-92a6-e17b61c8d778,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
ac5311fc-a4d2-40fb-9677-f77e9c9d2f19:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,ac5311fc-a4d2-40fb-9677-f77e9c9d2f19,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
54c40815-9bee-415c-a96b-567737c1eb24:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,54c40815-9bee-415c-a96b-567737c1eb24,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
dba3b5a7-6c2b-44e9-8975-087bf9531687:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,dba3b5a7-6c2b-44e9-8975-087bf9531687,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
2ff5b68d-6f9c-452c-a24b-760d592c8755:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,2ff5b68d-6f9c-452c-a24b-760d592c8755,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
43b88efb-5c45-456a-a179-b7426137d70e:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,43b88efb-5c45-456a-a179-b7426137d70e,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
4c4716b4-ff80-4ab9-958d-7281cc5eee60:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,4c4716b4-ff80-4ab9-958d-7281cc5eee60,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
3e1ed0c8-3f3e-4c42-b258-ac120d81e218:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,3e1ed0c8-3f3e-4c42-b258-ac120d81e218,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
1d419492-166c-4a71-981b-49f5c8525e19:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,1d419492-166c-4a71-981b-49f5c8525e19,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
832d8516-1167-47b7-a949-e17f3e27519d:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,832d8516-1167-47b7-a949-e17f3e27519d,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
fcd94606-e7e8-45a5-8764-83af26e0477e:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,fcd94606-e7e8-45a5-8764-83af26e0477e,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
43e31d93-7208-4192-88f9-b9f4cf3fb6db:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,43e31d93-7208-4192-88f9-b9f4cf3fb6db,,2018-07-04T12:00:00+0200,time lapse,,,,,,,human,,,,
77a10d33-3295-4bf7-8246-957f853f6bf9:seq,e6f6eea4-861a-45a3-8693-e7c12a06bb37,77a10d33-3295-4bf7-8246-957f853f6bf9,,2018-07-04T19:36:42+0200,setup/pickup,,,,,,,human,,,,
84c24390-2346-44fc-be6f-922da8becb8d:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,84c24390-2346-44fc-be6f-922da8becb8d,,2018-06-06T00:00:00+0200,time lapse,,,,,,,human,,,,
96da568f-6ea3-4c37-b07a-bf1d658bbb48:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,96da568f-6ea3-4c37-b07a-bf1d658bbb48,,2018-06-06T12:00:00+0200,time lapse,,,,,,,human,,,,
07b88010-440c-4cde-941c-df5a8b77b874:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,07b88010-440c-4cde-941c-df5a8b77b874,,2018-06-07T00:00:00+0200,time lapse,,,,,,,human,,,,
01f2af81-ed6c-42f8-a626-84ea9ae16e48:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,01f2af81-ed6c-42f8-a626-84ea9ae16e48,,2018-06-07T12:00:00+0200,time lapse,,,,,,,human,,,,
a19ecf13-e4ee-42bf-9af5-0da7e46ed80e:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,a19ecf13-e4ee-42bf-9af5-0da7e46ed80e,,2018-06-08T00:00:00+0200,time lapse,,,,,,,human,,,,
c9bcc0ff-e091-4925-a234-95bebb8d3f51:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,c9bcc0ff-e091-4925-a234-95bebb8d3f51,,2018-06-08T12:00:00+0200,time lapse,,,,,,,human,,,,
2a03d2db-08c5-4de8-afe5-7dfcc05bbdc0:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,2a03d2db-08c5-4de8-afe5-7dfcc05bbdc0,,2018-06-09T00:00:00+0200,time lapse,,,,,,,human,,,,
b526d587-018c-4865-b6b3-b64959b4c08c:seq,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,b526d587-018c-4865-b6b3-b64959b4c08c,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
