occurrenceID,type,datasetName,basisOfRecord,dataGeneralizations,occurrenceStatus,organismID,organismName,eventID,samplingProtocol,eventDate,minimumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom
12593542135,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T19:02:23Z,2.0,30.4299096,-9.6437694,WGS84,24.1,"Larus fuscus",Animalia
12593542139,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T20:02:23Z,27.0,30.4284315,-9.6423097,WGS84,30.9,"Larus fuscus",Animalia
12593542143,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T21:17:24Z,-89.0,30.4288948,-9.641639,WGS84,49.2,"Larus fuscus",Animalia
12593542145,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 13 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T22:17:38Z,9.0,30.4291925,-9.6418177,WGS84,5.4,"Larus fuscus",Animalia
12593542147,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-11T23:17:22Z,17.0,30.4291832,-9.6418787,WGS84,5.3,"Larus fuscus",Animalia
12593542149,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T00:17:14Z,6.0,30.4291885,-9.6417333,WGS84,10.5,"Larus fuscus",Animalia
12593542151,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T01:17:38Z,48.0,30.4290418,-9.6417522,WGS84,30.9,"Larus fuscus",Animalia
12593542153,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T02:17:52Z,12.0,30.4290879,-9.6418478,WGS84,21.4,"Larus fuscus",Animalia
12593542155,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T03:02:38Z,7.0,30.4292105,-9.6418929,WGS84,6.8,"Larus fuscus",Animalia
12593542159,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T04:04:08Z,18.0,30.4277414,-9.6407332,WGS84,37.4,"Larus fuscus",Animalia
12593542163,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T05:05:03Z,5.0,30.4289558,-9.6417128,WGS84,28.0,"Larus fuscus",Animalia
12593542167,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T06:05:33Z,12.0,30.4289351,-9.6416459,WGS84,6.7,"Larus fuscus",Animalia
12593542171,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T07:05:18Z,-36.0,30.4317266,-9.6429251,WGS84,43.7,"Larus fuscus",Animalia
12593542175,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T08:05:04Z,-20.0,30.4322415,-9.6423737,WGS84,18.9,"Larus fuscus",Animalia
12593542179,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T09:05:34Z,-95.0,30.4339164,-9.6477037,WGS84,13.8,"Larus fuscus",Animalia
12593542183,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T10:05:38Z,7.0,30.4322824,-9.6422332,WGS84,15.9,"Larus fuscus",Animalia
12593542187,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T11:06:17Z,12.0,30.4285238,-9.6413387,WGS84,7.7,"Larus fuscus",Animalia
12593542191,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T12:06:17Z,-4.0,30.434115,-9.6486653,WGS84,64.5,"Larus fuscus",Animalia
12593542195,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T13:06:38Z,-3.0,30.4290293,-9.6430228,WGS84,11.9,"Larus fuscus",Animalia
12593542199,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T14:06:23Z,476.0,30.4284495,-9.6435833,WGS84,39.1,"Larus fuscus",Animalia
12593542203,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T15:06:14Z,365.0,30.4849916,-9.6760665,WGS84,75.8,"Larus fuscus",Animalia
12593542207,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 24 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T16:06:56Z,4.0,30.4849345,-9.6749427,WGS84,9.3,"Larus fuscus",Animalia
12593542210,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T17:06:41Z,44.0,30.4319606,-9.6419618,WGS84,15.6,"Larus fuscus",Animalia
12593542214,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 25 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T18:06:22Z,151.0,30.4312934,-9.6388116,WGS84,15.4,"Larus fuscus",Animalia
12593542217,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T19:06:55Z,10.0,30.4289631,-9.6415633,WGS84,15.9,"Larus fuscus",Animalia
12593542220,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T20:07:41Z,19.0,30.4290487,-9.6416332,WGS84,7.5,"Larus fuscus",Animalia
12593542223,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T21:22:21Z,157.0,30.4286036,-9.6416435,WGS84,45.9,"Larus fuscus",Animalia
12593542225,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T22:23:09Z,23.0,30.42875,-9.6416777,WGS84,6.6,"Larus fuscus",Animalia
12593542227,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 14 records",present,L901266,Hilbran,849-L901266,gps,2013-11-12T23:24:27Z,19.0,30.4289768,-9.6416956,WGS84,4.7,"Larus fuscus",Animalia
12593542229,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 13 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T00:24:23Z,0.0,30.4291705,-9.641612,WGS84,14.8,"Larus fuscus",Animalia
12593542231,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T01:24:47Z,-6.0,30.4290355,-9.6416865,WGS84,10.9,"Larus fuscus",Animalia
12593542233,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T02:24:32Z,3.0,30.4289559,-9.6416916,WGS84,11.4,"Larus fuscus",Animalia
12593542235,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T03:09:54Z,31.0,30.4290136,-9.6415392,WGS84,20.9,"Larus fuscus",Animalia
12593542239,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T04:10:05Z,1.0,30.4289592,-9.6423007,WGS84,7.9,"Larus fuscus",Animalia
12593542242,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T05:10:05Z,-67.0,30.4302006,-9.6433548,WGS84,10.5,"Larus fuscus",Animalia
12593542246,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 27 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T06:11:26Z,18.0,30.4303127,-9.6417943,WGS84,18.7,"Larus fuscus",Animalia
12593542250,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T07:11:09Z,9.0,30.430346,-9.6417854,WGS84,8.9,"Larus fuscus",Animalia
12593542254,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 29 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T08:11:36Z,24.0,30.4304271,-9.6417775,WGS84,9.2,"Larus fuscus",Animalia
12593542258,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 28 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T09:11:53Z,-11.0,30.4388349,-9.6498378,WGS84,15.9,"Larus fuscus",Animalia
12593542262,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 32 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T10:11:42Z,213.0,30.4315065,-9.6416355,WGS84,13.0,"Larus fuscus",Animalia
12593542266,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 30 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T11:12:13Z,1.0,30.439812,-9.6510333,WGS84,11.0,"Larus fuscus",Animalia
12593542269,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 32 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T12:12:32Z,16.0,30.4319626,-9.6431243,WGS84,7.7,"Larus fuscus",Animalia
12593542273,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 32 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T13:12:13Z,91.0,30.4309471,-9.6461188,WGS84,32.3,"Larus fuscus",Animalia
12593542277,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 33 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T14:12:15Z,24.0,30.4305401,-9.6420135,WGS84,18.3,"Larus fuscus",Animalia
12593542281,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 32 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T15:12:33Z,8.0,30.4305791,-9.6420085,WGS84,22.5,"Larus fuscus",Animalia
12593542285,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 30 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T16:13:02Z,3.0,30.4305559,-9.6420234,WGS84,15.9,"Larus fuscus",Animalia
12593542289,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 32 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T17:13:18Z,13.0,30.4383632,-9.6502933,WGS84,11.9,"Larus fuscus",Animalia
12593542292,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 31 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T18:13:05Z,206.0,30.4302144,-9.6410719,WGS84,15.5,"Larus fuscus",Animalia
12593542296,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 33 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T19:13:09Z,4.0,30.4309302,-9.6421783,WGS84,8.9,"Larus fuscus",Animalia
12593542300,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 33 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T20:12:45Z,12.0,30.4290469,-9.6416628,WGS84,9.6,"Larus fuscus",Animalia
12593542304,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T21:27:27Z,-10.0,30.4305976,-9.6407447,WGS84,8.9,"Larus fuscus",Animalia
12593542306,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 15 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T22:27:36Z,5.0,30.4290952,-9.6418819,WGS84,14.5,"Larus fuscus",Animalia
12593542308,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 16 records",present,L901266,Hilbran,849-L901266,gps,2013-11-13T23:27:42Z,13.0,30.4306747,-9.6418908,WGS84,10.9,"Larus fuscus",Animalia
12593542310,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 16 records",present,L901266,Hilbran,849-L901266,gps,2013-11-14T00:27:56Z,15.0,30.4307308,-9.6419131,WGS84,6.0,"Larus fuscus",Animalia
