"occurrenceID","datasetID","type","modified","basisOfRecord","eventID","year","month","day","eventTime","eventDate","decimalLatitude","decimalLongitude","fieldNotes","scientificName","scientificNameID","vernacularName","lifeStage","sex"
"261725_cs_Germany.csv:deployment:07770","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,1,"21:09:00","1998-03-01T21:09:00",-68.586,4.012,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07771","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"01:36:00","1998-03-02T01:36:00",-68.575,4.263,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07772","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"03:15:00","1998-03-02T03:15:00",-68.582,4.277,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07773","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"05:23:00","1998-03-02T05:23:00",-68.571,4.363,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07774","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"07:05:00","1998-03-02T07:05:00",-68.555,4.473,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07775","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"11:58:00","1998-03-02T11:58:00",-68.534,4.561,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07776","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,2,"13:41:00","1998-03-02T13:41:00",-68.514,4.705,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07777","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"00:05:00","1998-03-03T00:05:00",-68.461,5.111,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07778","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"01:22:00","1998-03-03T01:22:00",-68.452,5.13,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07779","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"03:01:00","1998-03-03T03:01:00",-68.438,5.181,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07780","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"03:22:00","1998-03-03T03:22:00",-68.453,5.247,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07781","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"04:59:00","1998-03-03T04:59:00",-68.467,5.415,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07782","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"06:43:00","1998-03-03T06:43:00",-68.443,5.436,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07783","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,3,"11:46:00","1998-03-03T11:46:00",-68.439,5.632,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07784","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,4,"01:11:00","1998-03-04T01:11:00",-68.465,6.161,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07785","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,4,"02:52:00","1998-03-04T02:52:00",-68.485,6.293,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07786","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,4,"06:21:00","1998-03-04T06:21:00",-68.493,6.472,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07787","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,4,"14:56:00","1998-03-04T14:56:00",-68.514,6.776,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07788","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,5,"01:00:00","1998-03-05T01:00:00",-68.605,7.484,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07789","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,5,"04:17:00","1998-03-05T04:17:00",-68.658,7.93,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07790","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,5,"04:24:00","1998-03-05T04:24:00",-68.648,7.666,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07791","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,7,"16:06:00","1998-03-07T16:06:00",-68.93,11.488,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07792","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,7,"17:15:00","1998-03-07T17:15:00",-68.919,11.692,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07793","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,7,"17:47:00","1998-03-07T17:47:00",-68.92,11.758,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07794","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,9,"07:52:00","1998-03-09T07:52:00",-69.167,14.704,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07795","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,10,"07:31:00","1998-03-10T07:31:00",-69.366,16.553,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07796","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,10,"13:53:00","1998-03-10T13:53:00",-69.36,17.048,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07797","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"00:23:00","1998-03-11T00:23:00",-69.311,17.956,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07798","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"17:02:00","1998-03-11T17:02:00",-69.186,18.552,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07799","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"17:27:00","1998-03-11T17:27:00",-69.183,18.619,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07800","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"19:02:00","1998-03-11T19:02:00",-69.145,18.846,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07801","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"20:20:00","1998-03-11T20:20:00",-69.204,18.971,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07802","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,11,"23:36:00","1998-03-11T23:36:00",-68.951,18.359,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07803","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"00:01:00","1998-03-12T00:01:00",-69.193,19.435,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07804","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"01:25:00","1998-03-12T01:25:00",-69.186,19.473,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07805","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"15:11:00","1998-03-12T15:11:00",-69.206,20.299,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07806","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"17:05:00","1998-03-12T17:05:00",-69.201,20.433,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07807","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"18:45:00","1998-03-12T18:45:00",-69.218,20.514,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07808","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"20:25:00","1998-03-12T20:25:00",-69.226,20.754,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07809","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"22:04:00","1998-03-12T22:04:00",-69.214,20.922,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07810","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,12,"23:39:00","1998-03-12T23:39:00",-69.209,20.993,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07811","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"01:12:00","1998-03-13T01:12:00",-69.212,21.039,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07812","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"01:21:00","1998-03-13T01:21:00",-69.22,21.038,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07813","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"02:56:00","1998-03-13T02:56:00",-69.215,21.145,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07814","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"03:01:00","1998-03-13T03:01:00",-69.226,21.177,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07815","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"04:44:00","1998-03-13T04:44:00",-69.213,21.233,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07816","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"06:25:00","1998-03-13T06:25:00",-69.207,21.348,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07817","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"11:40:00","1998-03-13T11:40:00",-69.167,21.732,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07818","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,13,"13:20:00","1998-03-13T13:20:00",-69.166,21.79,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07819","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,14,"04:19:00","1998-03-14T04:19:00",-69.14,22.8,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07820","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"16:53:00","1998-03-17T16:53:00",-69.17,29.854,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07821","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"17:34:00","1998-03-17T17:34:00",-69.176,29.827,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07822","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"18:34:00","1998-03-17T18:34:00",-69.178,29.809,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07823","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"19:15:00","1998-03-17T19:15:00",-69.182,29.747,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07824","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"20:14:00","1998-03-17T20:14:00",-69.182,29.715,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07825","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"20:55:00","1998-03-17T20:55:00",-69.18,29.666,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07826","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,17,"21:53:00","1998-03-17T21:53:00",-69.187,29.611,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07827","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,18,"01:10:00","1998-03-18T01:10:00",-69.202,29.529,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07828","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,18,"02:00:00","1998-03-18T02:00:00",-69.22,29.643,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07829","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,18,"06:15:00","1998-03-18T06:15:00",-69.14,29.981,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07830","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"00:10:00","1998-03-19T00:10:00",-69.086,30.484,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07831","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"00:51:00","1998-03-19T00:51:00",-69.115,30.138,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07832","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"01:47:00","1998-03-19T01:47:00",-69.11,30.191,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07833","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"03:32:00","1998-03-19T03:32:00",-69.142,30.329,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07834","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"12:10:00","1998-03-19T12:10:00",-69.03,30.601,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07835","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,19,"13:54:00","1998-03-19T13:54:00",-69.005,30.68,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07836","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"00:27:00","1998-03-20T00:27:00",-68.952,31.704,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07837","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"02:05:00","1998-03-20T02:05:00",-68.949,31.909,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07838","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"03:48:00","1998-03-20T03:48:00",-68.909,31.996,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07839","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"05:27:00","1998-03-20T05:27:00",-68.87,32.124,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07840","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"07:12:00","1998-03-20T07:12:00",-68.882,32.131,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07841","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"10:21:00","1998-03-20T10:21:00",-68.758,32.388,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07842","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"12:01:00","1998-03-20T12:01:00",-68.711,32.425,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07843","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,20,"13:42:00","1998-03-20T13:42:00",-68.735,32.41,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07844","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"00:05:00","1998-03-21T00:05:00",-68.484,33.336,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07845","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"01:23:00","1998-03-21T01:23:00",-68.501,33.446,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07846","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"05:06:00","1998-03-21T05:06:00",-68.467,33.785,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07847","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"06:49:00","1998-03-21T06:49:00",-68.477,33.988,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07848","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"10:08:00","1998-03-21T10:08:00",-68.423,34.33,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07849","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"11:50:00","1998-03-21T11:50:00",-68.406,34.505,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07850","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,21,"13:31:00","1998-03-21T13:31:00",-68.354,34.676,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07851","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,22,"01:13:00","1998-03-22T01:13:00",-68.51,35.252,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07852","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,22,"04:45:00","1998-03-22T04:45:00",-68.548,35.576,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07853","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,22,"06:25:00","1998-03-22T06:25:00",-68.575,35.514,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07854","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,23,"00:58:00","1998-03-23T00:58:00",-68.632,35.772,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
